Fecha,PM25,TMP,IQCA,AQI
2018-11-22 00:00,16.47,16.11,Deseable,Moderate
2018-11-23 00:00,10.12,16.92,Deseable,Moderate
2018-11-24 00:00,12.48,16.92,Deseable,Moderate
2018-11-25 00:00,14.42,16.23,Deseable,Moderate
2018-11-26 00:00,13.62,15.06,Deseable,Moderate
2018-11-27 00:00,10.51,14.26,Deseable,Moderate
2018-11-28 00:00,14.04,16.15,Deseable,Moderate
2018-11-29 00:00,14.81,14.91,Deseable,Moderate
2018-11-30 00:00,9.76,14.38,Deseable,Moderate
2018-12-01 00:00,10.94,15.37,Deseable,Moderate
2018-12-02 00:00,11.74,15.78,Deseable,Moderate
2018-12-03 00:00,14.67,15.05,Deseable,Moderate
2018-12-04 00:00,19.76,14.69,Deseable,Moderate
2018-12-05 00:00,15.43,15.07,Deseable,Moderate
2018-12-06 00:00,18.91,14.56,Deseable,Moderate
2018-12-07 00:00,19.65,15.43,Deseable,Moderate
2018-12-08 00:00,15.98,15.77,Deseable,Moderate
2018-12-09 00:00,15.03,16.85,Deseable,Moderate
2018-12-10 00:00,15.86,16.7,Deseable,Moderate
2018-12-11 00:00,17.28,15.78,Deseable,Moderate
2018-12-12 00:00,15.65,16.71,Deseable,Moderate
2018-12-13 00:00,15.0,15.81,Deseable,Moderate
2018-12-14 00:00,13.76,16.49,Deseable,Moderate
2018-12-15 00:00,13.88,17.1,Deseable,Moderate
2018-12-16 00:00,12.12,17.01,Deseable,Moderate
2018-12-17 00:00,17.06,16.4,Deseable,Moderate
2018-12-18 00:00,14.71,16.32,Deseable,Moderate
2018-12-19 00:00,13.8,16.42,Deseable,Moderate
2018-12-20 00:00,11.89,16.06,Deseable,Moderate
2018-12-21 00:00,17.26,15.88,Deseable,Moderate
2018-12-22 00:00,11.71,16.32,Deseable,Moderate
2018-12-23 00:00,10.26,16.33,Deseable,Moderate
2018-12-24 00:00,15.34,16.59,Deseable,Moderate
2018-12-25 00:00,14.02,16.95,Deseable,Moderate
2018-12-26 00:00,10.28,18.18,Deseable,Moderate
2018-12-27 00:00,10.37,17.73,Deseable,Moderate
2018-12-28 00:00,8.14,18.04,Deseable,Good
2018-12-29 00:00,15.7,16.57,Deseable,Moderate
2018-12-30 00:00,11.9,16.74,Deseable,Moderate
2018-12-31 00:00,12.19,16.75,Deseable,Moderate
2019-01-01 00:00,12.99,17.94,Deseable,Moderate
2019-01-02 00:00,8.1,17.91,Deseable,Good
2019-01-03 00:00,19.91,17.87,Deseable,Moderate
2019-01-04 00:00,13.2,18.32,Deseable,Moderate
2019-01-05 00:00,13.53,17.64,Deseable,Moderate
2019-01-06 00:00,18.24,15.08,Deseable,Moderate
2019-01-07 00:00,16.27,14.24,Deseable,Moderate
2019-01-08 00:00,10.92,13.9,Deseable,Moderate
2019-01-09 00:00,13.31,14.87,Deseable,Moderate
2019-01-10 00:00,8.35,14.32,Deseable,Good
2019-01-11 00:00,7.31,15.34,Deseable,Good
2019-01-12 00:00,11.56,16.39,Deseable,Moderate
2019-01-13 00:00,9.76,15.87,Deseable,Moderate
2019-01-14 00:00,10.5,15.94,Deseable,Moderate
2019-01-15 00:00,13.88,15.9,Deseable,Moderate
2019-01-16 00:00,18.96,16.05,Deseable,Moderate
2019-01-17 00:00,16.16,16.26,Deseable,Moderate
2019-01-18 00:00,15.13,16.46,Deseable,Moderate
2019-01-19 00:00,12.71,17.01,Deseable,Moderate
2019-01-20 00:00,7.61,16.51,Deseable,Good
2019-01-21 00:00,7.37,17.92,Deseable,Good
2019-01-22 00:00,14.44,18.22,Deseable,Moderate
2019-01-23 00:00,12.66,18.23,Deseable,Moderate
2019-01-24 00:00,7.28,19.62,Deseable,Good
2019-01-25 00:00,15.6,17.62,Deseable,Moderate
2019-01-26 00:00,14.7,17.7,Deseable,Moderate
2019-01-27 00:00,11.41,17.38,Deseable,Moderate
2019-01-28 00:00,10.34,16.25,Deseable,Moderate
2019-01-29 00:00,11.0,17.46,Deseable,Moderate
2019-01-30 00:00,11.64,17.33,Deseable,Moderate
2019-01-31 00:00,11.9,15.95,Deseable,Moderate
2019-02-01 00:00,6.8,16.53,Deseable,Good
2019-02-02 00:00,7.67,17.38,Deseable,Good
2019-02-03 00:00,9.39,17.16,Deseable,Moderate
2019-02-04 00:00,8.09,16.58,Deseable,Good
2019-02-05 00:00,8.64,17.25,Deseable,Good
2019-02-06 00:00,15.18,16.4,Deseable,Moderate
2019-02-07 00:00,15.03,15.95,Deseable,Moderate
2019-02-08 00:00,15.1,16.27,Deseable,Moderate
2019-02-09 00:00,12.56,16.17,Deseable,Moderate
2019-02-10 00:00,9.52,16.42,Deseable,Moderate
2019-02-11 00:00,10.02,16.76,Deseable,Moderate
2019-02-12 00:00,9.18,17.91,Deseable,Moderate
2019-02-13 00:00,10.91,17.72,Deseable,Moderate
2019-02-14 00:00,16.39,16.73,Deseable,Moderate
2019-02-15 00:00,17.05,17.06,Deseable,Moderate
2019-02-16 00:00,22.33,17.91,Deseable,Moderate
2019-02-17 00:00,15.57,17.47,Deseable,Moderate
2019-02-18 00:00,12.48,16.6,Deseable,Moderate
2019-02-19 00:00,12.07,15.98,Deseable,Moderate
2019-02-20 00:00,10.72,15.97,Deseable,Moderate
2019-02-21 00:00,11.66,16.94,Deseable,Moderate
2019-02-22 00:00,14.32,16.97,Deseable,Moderate
2019-02-23 00:00,21.66,15.98,Deseable,Moderate
2019-02-24 00:00,6.89,14.08,Deseable,Good
2019-02-25 00:00,10.01,15.82,Deseable,Moderate
2019-02-26 00:00,10.01,16.49,Deseable,Moderate
2019-02-27 00:00,11.47,16.46,Deseable,Moderate
2019-02-28 00:00,12.48,15.63,Deseable,Moderate
2019-03-01 00:00,15.83,15.34,Deseable,Moderate
2019-03-02 00:00,19.2,15.89,Deseable,Moderate
2019-03-03 00:00,18.18,15.78,Deseable,Moderate
2019-03-04 00:00,12.52,16.35,Deseable,Moderate
2019-03-05 00:00,15.16,16.79,Deseable,Moderate
2019-03-06 00:00,18.19,17.2,Deseable,Moderate
2019-03-07 00:00,22.59,15.9,Deseable,Moderate
2019-03-08 00:00,15.72,17.16,Deseable,Moderate
2019-03-09 00:00,15.81,17.92,Deseable,Moderate
2019-03-10 00:00,14.6,16.14,Deseable,Moderate
2019-03-11 00:00,12.96,16.87,Deseable,Moderate
2019-03-12 00:00,14.8,17.36,Deseable,Moderate
2019-03-13 00:00,17.6,16.54,Deseable,Moderate
2019-03-14 00:00,12.47,17.59,Deseable,Moderate
2019-03-15 00:00,14.96,17.39,Deseable,Moderate
2019-03-16 00:00,14.5,17.7,Deseable,Moderate
2019-03-17 00:00,15.97,17.93,Deseable,Moderate
2019-03-18 00:00,13.82,16.99,Deseable,Moderate
2019-03-19 00:00,11.95,15.02,Deseable,Moderate
2019-03-20 00:00,12.49,16.2,Deseable,Moderate
2019-03-21 00:00,10.76,16.69,Deseable,Moderate
2019-03-22 00:00,9.18,14.71,Deseable,Moderate
2019-03-23 00:00,16.41,15.19,Deseable,Moderate
2019-03-24 00:00,20.47,15.28,Deseable,Moderate
2019-03-25 00:00,20.4,16.33,Deseable,Moderate
2019-03-26 00:00,21.84,16.81,Deseable,Moderate
2019-03-27 00:00,23.86,17.28,Deseable,Moderate
2019-03-28 00:00,15.73,16.24,Deseable,Moderate
2019-03-29 00:00,13.5,15.44,Deseable,Moderate
2019-03-30 00:00,17.0,15.77,Deseable,Moderate
2019-03-31 00:00,17.41,16.22,Deseable,Moderate
2019-04-01 00:00,12.95,15.92,Deseable,Moderate
2019-04-02 00:00,9.05,15.95,Deseable,Moderate
2019-04-03 00:00,12.44,15.02,Deseable,Moderate
2019-04-04 00:00,12.89,15.03,Deseable,Moderate
2019-04-05 00:00,12.04,15.96,Deseable,Moderate
2019-04-06 00:00,10.21,15.25,Deseable,Moderate
2019-04-07 00:00,13.7,16.48,Deseable,Moderate
