Fecha,Estacion,IQCA,PM25,AOD
2018-03-20,Carapungo,Precaucion,63.93,0.52
2018-03-20,Carapungo,Precaucion,54.97,0.52
2018-03-21,Carapungo,Precaucion,57.13,0.4
2018-03-22,Carapungo,Precaucion,67.64,0
2018-03-25,Carapungo,Precaucion,57.22,0.27
2018-03-26,Carapungo,Precaucion,53.75,0.59
2018-04-03,Carapungo,Precaucion,62.98,0
2018-04-05,Carapungo,Precaucion,79.54,0
2018-04-06,Carapungo,Precaucion,98.26,0
2018-04-13,Carapungo,Precaucion,58.86,0
2018-04-19,Carapungo,Precaucion,64.41,0.37
2018-04-19,Carapungo,Precaucion,64.68,0.37
2018-04-20,Carapungo,Precaucion,54.07,0.27
2018-05-02,Carapungo,Precaucion,52.11,0
2018-05-03,Carapungo,Precaucion,52.92,0.38
2018-05-03,Carapungo,Precaucion,66.74,0.38
2018-05-08,Carapungo,Precaucion,62.58,0
2018-05-08,Carapungo,Precaucion,57.9,0
2018-05-08,Carapungo,Precaucion,57.2,0
2018-05-09,Carapungo,Precaucion,52.64,0
2018-05-10,Carapungo,Precaucion,56.41,0.39
2018-05-10,Carapungo,Precaucion,73.71,0.39
2018-05-11,Carapungo,Precaucion,68.77,0
2018-05-11,Carapungo,Precaucion,74.12,0
2018-05-15,Carapungo,Precaucion,59.31,0.3
2018-05-17,Carapungo,Precaucion,52.56,0.38
2018-05-24,Carapungo,Precaucion,60.43,0
2018-05-30,Carapungo,Precaucion,61.46,0.39
2018-05-31,Carapungo,Precaucion,73.7,0.14
2018-06-01,Carapungo,Precaucion,58.92,0.28
2018-06-07,Carapungo,Precaucion,81.4,0.09
2018-06-07,Carapungo,Precaucion,83.34,0.09
2018-06-08,Carapungo,Precaucion,85.78,0.15
2018-06-08,Carapungo,Precaucion,90.13,0.15
2018-06-12,Carapungo,Precaucion,66.25,0
2018-06-12,Carapungo,Precaucion,51.92,0
2018-06-13,Carapungo,Precaucion,57.75,0.21
2018-06-14,Carapungo,Precaucion,67.97,0.23
2018-06-14,Carapungo,Precaucion,74.68,0.23
2018-06-18,Carapungo,Precaucion,60.65,0.34
2018-06-20,Carapungo,Precaucion,77.19,0.37
2018-06-20,Carapungo,Precaucion,82.1,0.37
2018-06-22,Carapungo,Precaucion,79.79,0.13
2018-07-03,Carapungo,Precaucion,61.64,0.11
2018-07-03,Carapungo,Precaucion,55.99,0.11
2018-07-05,Carapungo,Precaucion,54.19,0
2018-07-05,Carapungo,Precaucion,57.21,0
2018-07-11,Carapungo,Precaucion,72.75,0.23
2018-07-11,Carapungo,Precaucion,58.02,0.23
2018-07-21,Carapungo,Precaucion,51.63,0
2018-07-22,Carapungo,Precaucion,51.56,0
2018-08-13,Carapungo,Precaucion,52.62,0.27
2018-08-13,Carapungo,Precaucion,51.16,0.27
2018-08-22,Carapungo,Precaucion,51.64,0
2018-08-22,Carapungo,Precaucion,72.76,0
2018-08-23,Carapungo,Precaucion,69.18,0.41
2018-08-24,Carapungo,Precaucion,55.73,0.09
2018-08-24,Carapungo,Precaucion,88.92,0.09
2018-08-31,Carapungo,Precaucion,80.19,0
2018-08-31,Carapungo,Precaucion,55.6,0
2018-09-01,Carapungo,Precaucion,58.57,0.31
2018-09-01,Carapungo,Precaucion,66.5,0.31
2018-09-06,Carapungo,Precaucion,63.18,0.22
2018-09-06,Carapungo,Precaucion,55.53,0.22
2018-09-07,Carapungo,Precaucion,52.36,0
2018-09-08,Carapungo,Precaucion,51.2,0.55
2018-09-08,Carapungo,Precaucion,58.08,0.55
2018-09-11,Carapungo,Precaucion,65.94,0
2018-09-11,Carapungo,Precaucion,53.13,0
2018-09-11,Carapungo,Precaucion,88.81,0
2018-09-12,Carapungo,Precaucion,57,0
2018-09-12,Carapungo,Precaucion,51.89,0
2018-09-13,Carapungo,Precaucion,58.36,0.39
2018-09-13,Carapungo,Precaucion,57.16,0.39
2018-09-13,Carapungo,Precaucion,67.66,0.39
2018-09-16,Carapungo,Precaucion,52.58,0
2018-09-17,Carapungo,Precaucion,89.83,0.29
2018-09-17,Carapungo,Precaucion,85.19,0.29
2018-09-17,Carapungo,Precaucion,75.93,0.29
2018-09-18,Carapungo,Precaucion,88.13,0.21
2018-09-18,Carapungo,Precaucion,58.35,0.21
2018-09-19,Carapungo,Precaucion,85.1,0.26
2018-09-20,Carapungo,Precaucion,57.04,0.13
2018-09-20,Carapungo,Precaucion,54.37,0.13
2018-09-26,Carapungo,Precaucion,61.84,0.5
2018-09-26,Carapungo,Alerta,235.43,0.5
2018-09-26,Carapungo,Precaucion,52.96,0.5
2018-09-27,Carapungo,Precaucion,91.54,0.51
2018-09-27,Carapungo,Precaucion,66.81,0.51
2018-09-27,Carapungo,Precaucion,66.11,0.51
2018-09-27,Carapungo,Alerta,154.08,0.51
2018-09-27,Carapungo,Precaucion,99.34,0.51
2018-09-28,Carapungo,Precaucion,54.34,0.13
2018-09-29,Carapungo,Precaucion,51.28,0.21
2018-09-29,Carapungo,Precaucion,57.98,0.21
2018-09-30,Carapungo,Precaucion,67.36,0
2018-10-01,Carapungo,Precaucion,51.43,0.42
2018-10-01,Carapungo,Precaucion,101.29,0.42
2018-10-01,Carapungo,Precaucion,123.66,0.42
2018-10-01,Carapungo,Precaucion,86.24,0.42
2018-10-01,Carapungo,Precaucion,65.59,0.42
2018-10-01,Carapungo,Precaucion,53.89,0.42
2018-10-01,Carapungo,Precaucion,57.68,0.42
2018-10-02,Carapungo,Precaucion,61.93,0.54
2018-10-02,Carapungo,Precaucion,52.29,0.54
2018-10-02,Carapungo,Precaucion,57.83,0.54
2018-10-02,Carapungo,Precaucion,80.09,0.54
2018-10-02,Carapungo,Precaucion,79.46,0.54
2018-10-02,Carapungo,Precaucion,55.02,0.54
2018-10-03,Carapungo,Precaucion,55.52,0.39
2018-10-03,Carapungo,Precaucion,52.87,0.39
2018-10-03,Carapungo,Precaucion,60.49,0.39
2018-10-03,Carapungo,Precaucion,55.46,0.39
2018-10-04,Carapungo,Precaucion,70.95,0.5
2018-10-04,Carapungo,Precaucion,82.4,0.5
2018-10-04,Carapungo,Precaucion,74.67,0.5
2018-10-04,Carapungo,Precaucion,60.4,0.5
2018-10-04,Carapungo,Precaucion,61.1,0.5
2018-10-05,Carapungo,Precaucion,87.26,0.3
2018-10-05,Carapungo,Precaucion,79.64,0.3
2018-10-05,Carapungo,Precaucion,65.41,0.3
2018-10-05,Carapungo,Precaucion,79.74,0.3
2018-10-05,Carapungo,Precaucion,61.86,0.3
2018-10-05,Carapungo,Precaucion,60.53,0.3
2018-10-05,Carapungo,Precaucion,69.86,0.3
2018-10-06,Carapungo,Precaucion,79.97,0
2018-10-06,Carapungo,Precaucion,51.33,0
2018-10-06,Carapungo,Precaucion,54.13,0
2018-10-06,Carapungo,Precaucion,79.96,0
2018-10-06,Carapungo,Precaucion,55.77,0
2018-10-06,Carapungo,Precaucion,52.15,0
2018-10-06,Carapungo,Precaucion,59.43,0
2018-10-07,Carapungo,Precaucion,56.93,0
2018-10-07,Carapungo,Precaucion,51.29,0
2018-10-11,Carapungo,Precaucion,57.73,0
2018-10-11,Carapungo,Precaucion,74.99,0
2018-10-12,Carapungo,Precaucion,54.74,0.22
2018-10-12,Carapungo,Precaucion,56.75,0.22
2018-10-13,Carapungo,Precaucion,63.45,0.25
2018-10-13,Carapungo,Precaucion,51.2,0.25
2018-10-13,Carapungo,Precaucion,87.71,0.25
2018-10-13,Carapungo,Precaucion,70.31,0.25
2018-10-13,Carapungo,Precaucion,118.59,0.25
2018-10-13,Carapungo,Precaucion,95.59,0.25
2018-10-15,Carapungo,Precaucion,54.67,0.34
2018-10-15,Carapungo,Precaucion,76.71,0.34
2018-10-15,Carapungo,Precaucion,53.83,0.34
2018-10-15,Carapungo,Precaucion,61.02,0.34
2018-10-16,Carapungo,Precaucion,56.03,0.39
2018-10-16,Carapungo,Precaucion,59.9,0.39
2018-10-16,Carapungo,Precaucion,108.35,0.39
2018-10-16,Carapungo,Precaucion,114.07,0.39
2018-10-16,Carapungo,Precaucion,76.48,0.39
2018-10-17,Carapungo,Precaucion,58.89,0.4
2018-10-17,Carapungo,Precaucion,55.61,0.4
2018-10-17,Carapungo,Precaucion,52.71,0.4
2018-10-17,Carapungo,Precaucion,54.06,0.4
2018-10-18,Carapungo,Precaucion,55.85,0
2018-10-18,Carapungo,Precaucion,59.26,0
2018-10-19,Carapungo,Precaucion,57.79,0.35
2018-10-19,Carapungo,Precaucion,57.98,0.35
2018-10-19,Carapungo,Precaucion,61.68,0.35
2018-10-19,Carapungo,Precaucion,52.21,0.35
2018-10-22,Carapungo,Precaucion,61.04,0.35
2018-10-22,Carapungo,Precaucion,55.59,0.35
2018-10-22,Carapungo,Precaucion,51.54,0.35
2018-10-22,Carapungo,Precaucion,55.54,0.35
2018-10-22,Carapungo,Precaucion,52.64,0.35
2018-10-23,Carapungo,Precaucion,51.36,0
2018-10-23,Carapungo,Precaucion,65.21,0
2018-10-23,Carapungo,Precaucion,82.33,0
2018-10-23,Carapungo,Precaucion,56.36,0
2018-10-24,Carapungo,Precaucion,67.96,0.2
2018-10-24,Carapungo,Precaucion,70.96,0.2
2018-10-24,Carapungo,Precaucion,53.85,0.2
2018-10-25,Carapungo,Precaucion,56.04,0
2018-10-25,Carapungo,Precaucion,52.45,0
2018-10-26,Carapungo,Precaucion,54.41,0.49
2018-10-26,Carapungo,Precaucion,56.61,0.49
2018-10-29,Carapungo,Precaucion,55.86,0
2018-10-29,Carapungo,Precaucion,68.95,0
2018-10-29,Carapungo,Precaucion,55.93,0
2018-11-01,Carapungo,Precaucion,64,0
2018-11-02,Carapungo,Precaucion,55.71,0.37
2018-11-07,Carapungo,Precaucion,61.01,0.32
2018-11-07,Carapungo,Precaucion,80.05,0.32
2018-11-17,Carapungo,Precaucion,59.7,0
2018-11-19,Carapungo,Precaucion,51.05,0
2018-11-22,Carapungo,Precaucion,52.4,0.4
2018-11-28,Carapungo,Precaucion,71.61,0.34
2018-11-28,Carapungo,Precaucion,54.42,0.34
2018-12-04,Carapungo,Precaucion,70.5,0.43
2018-12-04,Carapungo,Precaucion,57.43,0.43
2018-12-10,Carapungo,Precaucion,68.24,0.55
2018-12-10,Carapungo,Precaucion,54.93,0.55
2018-12-12,Carapungo,Precaucion,60.15,0
2018-12-12,Carapungo,Precaucion,70.25,0
2018-12-13,Carapungo,Precaucion,68.3,0.38
2018-12-19,Carapungo,Precaucion,51.93,0
2018-12-19,Carapungo,Precaucion,71.27,0
2018-12-29,Carapungo,Precaucion,52.04,0.37
2019-01-01,Carapungo,Alerta,177.19,0.17
2019-01-01,Carapungo,Alerta,217.07,0.17
2019-01-01,Carapungo,Precaucion,112.45,0.17
2019-01-01,Carapungo,Precaucion,56.44,0.17
2019-01-03,Carapungo,Precaucion,57.15,0.32
2019-01-03,Carapungo,Precaucion,69.7,0.32
2019-01-04,Carapungo,Precaucion,62.51,0
2019-01-05,Carapungo,Precaucion,51.18,0.36
2019-01-09,Carapungo,Precaucion,61.67,0
2019-01-16,Carapungo,Precaucion,55.75,0
2019-01-17,Carapungo,Precaucion,55.37,0
2019-01-17,Carapungo,Precaucion,56.65,0
2019-02-01,Carapungo,Precaucion,74.56,0
2019-02-01,Carapungo,Precaucion,118.8,0
2019-02-01,Carapungo,Precaucion,58.55,0
2019-02-14,Carapungo,Precaucion,51.32,0
2019-02-15,Carapungo,Precaucion,75.97,0.43
2019-02-15,Carapungo,Precaucion,88.36,0.43
2019-02-16,Carapungo,Precaucion,61.31,0.41
2019-02-16,Carapungo,Precaucion,51.17,0.41
2019-02-21,Carapungo,Precaucion,65.03,0
2019-02-21,Carapungo,Precaucion,58,0
2019-02-22,Carapungo,Precaucion,64.65,0
2019-03-08,Carapungo,Precaucion,60.97,0.3
2019-03-14,Carapungo,Precaucion,51.78,0.5
2019-03-14,Carapungo,Precaucion,54.95,0.5
2019-03-23,Carapungo,Precaucion,57.73,0.35
2019-03-25,Carapungo,Precaucion,77.56,0
2019-03-30,Carapungo,Precaucion,75.64,0
2019-03-30,Carapungo,Precaucion,59.9,0
2019-04-08,Carapungo,Precaucion,87.34,0.45
2019-04-08,Carapungo,Precaucion,90.18,0.45
2019-04-11,Carapungo,Precaucion,51.11,0.42
2019-04-16,Carapungo,Precaucion,68.29,0.33
2019-05-02,Carapungo,Precaucion,85.68,0
2019-05-02,Carapungo,Precaucion,67.94,0
2019-05-07,Carapungo,Precaucion,69.58,0
2019-05-07,Carapungo,Precaucion,61.26,0
2019-05-15,Carapungo,Precaucion,58.84,0
2019-05-15,Carapungo,Precaucion,57.3,0
2019-05-20,Carapungo,Precaucion,73.11,0
2019-05-20,Carapungo,Precaucion,112.19,0
2019-05-21,Carapungo,Precaucion,52.77,0
2019-05-22,Carapungo,Precaucion,64.41,0.36
2019-06-03,Carapungo,Precaucion,56.12,0
2019-06-05,Carapungo,Precaucion,58.46,0
2019-06-12,Carapungo,Precaucion,53.14,0
2019-06-12,Carapungo,Precaucion,59.57,0
2019-07-04,Carapungo,Precaucion,63.3,0.34
2019-07-05,Carapungo,Precaucion,51.15,0.23
2019-07-10,Carapungo,Precaucion,52.03,0.29
2019-07-10,Carapungo,Precaucion,107.8,0.29
2019-07-11,Carapungo,Precaucion,51.75,0.1
2019-07-12,Carapungo,Precaucion,62.55,0
2019-07-12,Carapungo,Precaucion,77.96,0
2019-07-29,Carapungo,Precaucion,59.63,0.08
2019-07-29,Carapungo,Precaucion,55.32,0.08
2019-07-29,Carapungo,Precaucion,59.13,0.08
2019-08-14,Carapungo,Precaucion,53.42,0
2019-08-14,Carapungo,Precaucion,52.36,0
2019-08-14,Carapungo,Precaucion,70.54,0
2019-08-15,Carapungo,Precaucion,60.98,0
2019-08-15,Carapungo,Precaucion,82.82,0
2019-08-15,Carapungo,Precaucion,97.57,0
2019-08-15,Carapungo,Precaucion,61.75,0
2019-08-15,Carapungo,Precaucion,61.82,0
2019-08-15,Carapungo,Precaucion,55.66,0
2019-08-15,Carapungo,Precaucion,58.87,0
2019-08-15,Carapungo,Precaucion,53.64,0
2019-08-15,Carapungo,Precaucion,55.22,0
2019-08-15,Carapungo,Precaucion,57.79,0
2019-08-25,Carapungo,Precaucion,73.28,0
2019-08-25,Carapungo,Precaucion,64.29,0
2019-08-26,Carapungo,Precaucion,144.93,0.23
2019-08-26,Carapungo,Alerta,217.23,0.23
2019-08-31,Carapungo,Precaucion,126.37,0.26
2019-09-02,Carapungo,Precaucion,71.41,0.3
2019-09-02,Carapungo,Precaucion,125.96,0.3
2019-09-03,Carapungo,Precaucion,59.53,0
2019-09-03,Carapungo,Precaucion,52.17,0
2019-09-03,Carapungo,Alerta,211.55,0
2019-09-03,Carapungo,Precaucion,89.68,0
2019-09-04,Carapungo,Precaucion,57.75,0
2019-09-06,Carapungo,Precaucion,87.65,0.24
2019-09-07,Carapungo,Precaucion,56.57,0.11
2019-09-07,Carapungo,Precaucion,53.58,0.11
2019-09-07,Carapungo,Precaucion,89.3,0.11
2019-09-10,Carapungo,Precaucion,59.22,0
2019-09-10,Carapungo,Precaucion,71.74,0
2019-09-10,Carapungo,Precaucion,76.46,0
2019-09-11,Carapungo,Precaucion,75.01,0.46
2019-09-11,Carapungo,Precaucion,76.01,0.46
2019-09-11,Carapungo,Precaucion,91.12,0.46
2019-09-11,Carapungo,Precaucion,78.32,0.46
2019-09-12,Carapungo,Precaucion,58.91,0
2019-09-12,Carapungo,Precaucion,58.33,0
2019-09-12,Carapungo,Precaucion,74.41,0
2019-09-13,Carapungo,Precaucion,93.05,0.24
2019-09-13,Carapungo,Precaucion,58.78,0.24
2019-09-14,Carapungo,Precaucion,64.36,0.58
2019-09-16,Carapungo,Precaucion,59.65,0.25
2019-09-23,Carapungo,Precaucion,65.59,0
2019-09-23,Carapungo,Precaucion,57.85,0
2019-09-24,Carapungo,Precaucion,113.84,0
2019-09-25,Carapungo,Precaucion,60.14,0
2019-09-25,Carapungo,Precaucion,52.03,0
2019-09-26,Carapungo,Precaucion,61.73,0
2019-09-26,Carapungo,Precaucion,66.71,0
2019-10-04,Carapungo,Precaucion,53.66,0.49
2019-10-04,Carapungo,Precaucion,52.99,0.49
2019-10-07,Carapungo,Precaucion,57.71,0
2019-10-07,Carapungo,Alerta,225.49,0
2019-10-08,Carapungo,Precaucion,71.64,0
2019-10-12,Carapungo,Alerta,157.1,0
2019-10-13,Carapungo,Precaucion,99.05,0
2019-10-13,Carapungo,Precaucion,67.19,0
2019-10-13,Carapungo,Precaucion,78.11,0
2019-10-15,Carapungo,Precaucion,139.62,0
2019-10-15,Carapungo,Precaucion,142.48,0
2019-10-25,Carapungo,Precaucion,81.05,0.44
2019-10-25,Carapungo,Precaucion,78.99,0.44
2019-10-27,Carapungo,Precaucion,60.69,0.45
2019-10-27,Carapungo,Precaucion,80.1,0.45
2019-10-29,Carapungo,Precaucion,58.2,0.35
2019-10-31,Carapungo,Precaucion,57.02,0
2019-11-08,Carapungo,Precaucion,77.36,0.35
2019-12-16,Carapungo,Precaucion,66.63,0.39
2020-01-01,Carapungo,Precaucion,110.04,0
2020-01-01,Carapungo,Alerta,220.3,0
2020-01-01,Carapungo,Precaucion,69.11,0
2020-01-09,Carapungo,Precaucion,55.38,0.48
2020-01-09,Carapungo,Precaucion,108.86,0.48
2020-01-14,Carapungo,Precaucion,90.11,0.31
2020-01-14,Carapungo,Precaucion,81.85,0.31
2020-01-15,Carapungo,Precaucion,63.07,0.28
2020-01-15,Carapungo,Precaucion,59.66,0.28
2020-01-16,Carapungo,Precaucion,70.55,0.44
2020-01-16,Carapungo,Precaucion,60.31,0.44
2020-01-17,Carapungo,Precaucion,80.39,0.28
2020-01-28,Carapungo,Precaucion,52.51,0.3
2020-01-28,Carapungo,Precaucion,58.59,0.3
2020-02-07,Carapungo,Precaucion,52.11,0.3
2020-02-11,Carapungo,Precaucion,72.82,0.21
2020-02-11,Carapungo,Precaucion,61.64,0.21
2020-02-12,Carapungo,Precaucion,54.78,0.34
2020-02-17,Carapungo,Precaucion,63.18,0.5
2020-02-17,Carapungo,Precaucion,58.2,0.5
2020-06-06,Carapungo,Precaucion,63.96,0.22
2020-06-07,Carapungo,Precaucion,64.46,0.25
2020-07-03,Carapungo,Precaucion,55.61,0
2020-07-11,Carapungo,Precaucion,52.38,0
2020-08-13,Carapungo,Precaucion,52.68,0.2
2020-09-11,Carapungo,Precaucion,51.35,0.3
2020-09-16,Carapungo,Precaucion,51.93,0.48
2020-10-02,Carapungo,Precaucion,53.53,0.14
2020-11-14,Carapungo,Precaucion,51.16,0
2020-11-14,Carapungo,Precaucion,53.63,0
2020-11-15,Carapungo,Precaucion,59.49,0
2020-11-16,Carapungo,Precaucion,68.19,0
2021-01-01,Carapungo,Precaucion,62.59,0
2021-01-01,Carapungo,Precaucion,94.06,0
2021-01-01,Carapungo,Precaucion,130.83,0
2021-01-01,Carapungo,Precaucion,94.24,0
2021-01-01,Carapungo,Precaucion,69.36,0
2021-01-01,Carapungo,Precaucion,62.84,0
2021-01-01,Carapungo,Precaucion,65.72,0
2021-01-01,Carapungo,Precaucion,52.81,0
2021-01-01,Carapungo,Precaucion,69.8,0
2021-01-01,Carapungo,Precaucion,55.08,0
2021-02-09,Carapungo,Precaucion,109.33,0.49
2021-06-03,Carapungo,Precaucion,51.5,0.31
2021-07-10,Carapungo,Precaucion,73.55,0
2021-07-29,Carapungo,Precaucion,55.54,0
2021-08-03,Carapungo,Precaucion,68.26,0.25
2021-08-06,Carapungo,Precaucion,52.46,0.29
2021-09-08,Carapungo,Precaucion,53.47,0
2021-09-28,Carapungo,Precaucion,59.58,0
2021-10-06,Carapungo,Precaucion,51.34,0
2021-10-11,Carapungo,Precaucion,52.99,0.38
2021-10-22,Carapungo,Precaucion,58.04,0.36
2022-01-01,Carapungo,Precaucion,81.3,0
2022-01-01,Carapungo,Precaucion,119.72,0
2022-01-01,Carapungo,Precaucion,62.9,0
2022-01-24,Carapungo,Precaucion,51.75,0.26
2022-06-21,Carapungo,Precaucion,110.49,0
2022-06-21,Carapungo,Precaucion,76.51,0
2022-08-01,Carapungo,Precaucion,55.05,0.59
2022-08-01,Carapungo,Precaucion,57.94,0.59
2022-08-01,Carapungo,Precaucion,56.82,0.59
2022-08-01,Carapungo,Precaucion,58.11,0.59
2022-08-02,Carapungo,Precaucion,52.61,0.41
2022-08-02,Carapungo,Precaucion,53.4,0.41
2022-08-02,Carapungo,Precaucion,53.54,0.41
2022-08-02,Carapungo,Precaucion,53.6,0.41
2022-08-04,Carapungo,Precaucion,51.54,0.51
2022-08-07,Carapungo,Precaucion,58.06,0.22
2022-08-07,Carapungo,Precaucion,62.8,0.22
2022-08-07,Carapungo,Precaucion,57.85,0.22
2022-08-07,Carapungo,Precaucion,53.39,0.22
2022-08-07,Carapungo,Precaucion,52.72,0.22
2022-08-07,Carapungo,Precaucion,51.95,0.22
2022-08-08,Carapungo,Precaucion,53.47,0.31
2022-08-08,Carapungo,Precaucion,54.6,0.31
2022-08-08,Carapungo,Precaucion,52.48,0.31
2022-08-08,Carapungo,Precaucion,53.71,0.31
2022-08-09,Carapungo,Precaucion,54.02,0.44
2022-08-09,Carapungo,Precaucion,58.86,0.44
2022-08-11,Carapungo,Precaucion,58.39,0
2022-08-11,Carapungo,Precaucion,60.87,0
2022-08-11,Carapungo,Precaucion,64.46,0
2022-08-11,Carapungo,Precaucion,53.32,0
2022-08-12,Carapungo,Precaucion,64.18,0.22
2022-08-12,Carapungo,Precaucion,80.74,0.22
2022-08-12,Carapungo,Precaucion,88.34,0.22
2022-08-12,Carapungo,Precaucion,83.69,0.22
2022-08-12,Carapungo,Precaucion,68.17,0.22
2022-08-12,Carapungo,Precaucion,61.91,0.22
2022-08-12,Carapungo,Precaucion,57.65,0.22
2022-08-13,Carapungo,Precaucion,53.46,0.33
2022-08-13,Carapungo,Precaucion,83.62,0.33
2022-08-13,Carapungo,Precaucion,99.22,0.33
2022-08-13,Carapungo,Precaucion,97.68,0.33
2022-08-13,Carapungo,Precaucion,82.15,0.33
2022-08-13,Carapungo,Precaucion,77.4,0.33
2022-08-13,Carapungo,Precaucion,70.77,0.33
2022-08-13,Carapungo,Precaucion,63.56,0.33
2022-08-13,Carapungo,Precaucion,55.48,0.33
2022-08-14,Carapungo,Precaucion,68.47,0.14
2022-08-14,Carapungo,Precaucion,74.7,0.14
2022-08-14,Carapungo,Precaucion,85.09,0.14
2022-08-14,Carapungo,Precaucion,63.97,0.14
2022-08-14,Carapungo,Precaucion,57.51,0.14
2022-08-14,Carapungo,Precaucion,55.06,0.14
2022-08-14,Carapungo,Precaucion,53.81,0.14
2022-08-15,Carapungo,Precaucion,56.82,0
2022-08-15,Carapungo,Precaucion,54.85,0
2022-08-15,Carapungo,Precaucion,55.56,0
2022-08-15,Carapungo,Precaucion,54.83,0
2022-08-16,Carapungo,Precaucion,56.43,0.02
2022-08-16,Carapungo,Precaucion,65.45,0.02
2022-08-16,Carapungo,Precaucion,62.65,0.02
2022-08-16,Carapungo,Precaucion,63.84,0.02
2022-08-16,Carapungo,Precaucion,63.9,0.02
2022-08-16,Carapungo,Precaucion,57.65,0.02
2022-08-16,Carapungo,Precaucion,53.5,0.02
2022-08-17,Carapungo,Precaucion,52.3,0.35
2022-08-17,Carapungo,Precaucion,61.86,0.35
2022-08-17,Carapungo,Precaucion,64.41,0.35
2022-08-17,Carapungo,Precaucion,63.37,0.35
2022-08-17,Carapungo,Precaucion,59.91,0.35
2022-08-17,Carapungo,Precaucion,55.96,0.35
2022-08-18,Carapungo,Precaucion,53.52,0.03
2022-08-18,Carapungo,Precaucion,63.01,0.03
2022-08-18,Carapungo,Precaucion,67.46,0.03
2022-08-18,Carapungo,Precaucion,63.61,0.03
2022-08-18,Carapungo,Precaucion,62.77,0.03
2022-08-18,Carapungo,Precaucion,58.45,0.03
2022-08-19,Carapungo,Precaucion,51.72,0.5
2022-08-19,Carapungo,Precaucion,52.9,0.5
2022-08-21,Carapungo,Precaucion,59.98,0
2022-08-21,Carapungo,Precaucion,65.57,0
2022-08-21,Carapungo,Precaucion,64.31,0
2022-08-21,Carapungo,Precaucion,61.28,0
2022-08-21,Carapungo,Precaucion,55.5,0
2022-08-21,Carapungo,Precaucion,53.3,0
2022-08-22,Carapungo,Precaucion,57.5,0.56
2022-08-22,Carapungo,Precaucion,71.61,0.56
2022-08-22,Carapungo,Precaucion,77.27,0.56
2022-08-22,Carapungo,Precaucion,76.19,0.56
2022-08-22,Carapungo,Precaucion,74.06,0.56
2022-08-22,Carapungo,Precaucion,67.89,0.56
2022-08-22,Carapungo,Precaucion,67.48,0.56
2022-08-22,Carapungo,Precaucion,63.81,0.56
2022-08-23,Carapungo,Precaucion,58.2,0.11
2022-08-23,Carapungo,Precaucion,72.32,0.11
2022-08-23,Carapungo,Precaucion,90.14,0.11
2022-08-23,Carapungo,Precaucion,79.37,0.11
2022-08-23,Carapungo,Precaucion,76.49,0.11
2022-08-23,Carapungo,Precaucion,72.11,0.11
2022-08-23,Carapungo,Precaucion,71.4,0.11
2022-08-23,Carapungo,Precaucion,60.8,0.11
2022-08-23,Carapungo,Precaucion,52.86,0.11
2022-08-24,Carapungo,Precaucion,68.14,0
2022-08-24,Carapungo,Precaucion,79.8,0
2022-08-24,Carapungo,Precaucion,82.04,0
2022-08-24,Carapungo,Precaucion,62.79,0
2022-08-24,Carapungo,Precaucion,67.13,0
2022-08-24,Carapungo,Precaucion,55.88,0
2022-08-25,Carapungo,Precaucion,51.55,0.19
2022-08-25,Carapungo,Precaucion,59.36,0.19
2022-08-25,Carapungo,Precaucion,59.16,0.19
2022-08-25,Carapungo,Precaucion,59.6,0.19
2022-08-25,Carapungo,Precaucion,58.15,0.19
2022-08-25,Carapungo,Precaucion,54.82,0.19
2022-08-25,Carapungo,Precaucion,56.41,0.19
2022-08-26,Carapungo,Precaucion,56.04,0
2022-08-26,Carapungo,Precaucion,67.79,0
2022-08-26,Carapungo,Precaucion,77.34,0
2022-08-26,Carapungo,Precaucion,77.04,0
2022-08-26,Carapungo,Precaucion,81.97,0
2022-08-26,Carapungo,Precaucion,70.75,0
2022-08-26,Carapungo,Precaucion,53.95,0
2022-08-27,Carapungo,Precaucion,73.91,0.06
2022-08-27,Carapungo,Precaucion,81.07,0.06
2022-08-27,Carapungo,Precaucion,79.43,0.06
2022-08-27,Carapungo,Precaucion,68.49,0.06
2022-08-27,Carapungo,Precaucion,67.59,0.06
2022-08-27,Carapungo,Precaucion,68.85,0.06
2022-08-27,Carapungo,Precaucion,59.4,0.06
2022-08-27,Carapungo,Precaucion,53.63,0.06
2022-08-28,Carapungo,Precaucion,59.14,0
2022-08-28,Carapungo,Precaucion,71.99,0
2022-08-28,Carapungo,Precaucion,76.24,0
2022-08-28,Carapungo,Precaucion,74.09,0
2022-08-28,Carapungo,Precaucion,65.07,0
2022-08-28,Carapungo,Precaucion,65.78,0
2022-08-28,Carapungo,Precaucion,63.78,0
2022-08-28,Carapungo,Precaucion,59.39,0
2022-08-28,Carapungo,Precaucion,51.91,0
2022-08-29,Carapungo,Precaucion,64.17,0
2022-08-29,Carapungo,Precaucion,63.52,0
2022-08-29,Carapungo,Precaucion,61.35,0
2022-08-29,Carapungo,Precaucion,60.34,0
2022-08-29,Carapungo,Precaucion,66.91,0
2022-08-29,Carapungo,Precaucion,61.94,0
2022-08-29,Carapungo,Precaucion,52.4,0
