Fecha,TMP,PM25,AOD_mean,AOD_median,AOD_moda,IQCA,AOD_mean_0,AOD_sum
2019-04-09,14.12541667,22.94666667,0.256,0.248,0.231,Deseable,3.65,6.21
2019-04-11,15.08625,17.695,0.326,0.355,0.278,Deseable,0.337,0.66
2019-04-13,15.325,13.41625,0.169,0.157,0.157,Deseable,0.0,0.0
2019-04-14,15.2575,11.19291667,0.374,0.368,0.328,Deseable,1.623,3.23
2019-04-16,15.71833333,13.71,0.365,0.372,0.377,Deseable,5.553,11.06
2019-04-18,14.32916667,18.25708333,0.383,0.386,0.396,Deseable,0.012,0.02
2019-04-22,13.25833333,14.23791667,0.5,0.514,0.535,Deseable,3.074,6.03
2019-04-27,13.83333333,15.2225,0.396,0.401,0.405,Deseable,0.0,0.0
2019-04-30,15.08318182,13.26863636,0.44,0.443,0.419,Deseable,0.0,0.0
2019-05-01,16.08875,10.77416667,0.169,0.183,0.241,Deseable,3.326,4.77
2019-05-02,15.6525,12.17791667,0.414,0.414,0.414,Deseable,0.0,0.0
2019-05-04,14.83875,10.34666667,0.333,0.334,0.264,Deseable,0.546,1.07
2019-05-05,16.23625,5.434583333,0.488,0.512,0.512,Deseable,0.0,0.0
2019-05-06,16.34458333,8.549166667,0.356,0.305,0.427,Deseable,0.167,0.33
2019-05-11,15.21416667,17.22208333,0.26,0.256,0.244,Deseable,0.063,0.12
2019-05-16,15.0575,16.51,0.344,0.391,0.302,Deseable,0.359,0.71
2019-05-18,14.47208333,12.365,0.393,0.389,0.389,Deseable,0.0,0.0
2019-05-22,15.07333333,17.02708333,0.304,0.305,0.255,Deseable,4.322,8.48
2019-05-24,14.40875,12.79833333,0.183,0.177,0.168,Deseable,2.649,5.2
2019-05-25,14.28708333,13.59875,0.472,0.472,0.472,Deseable,0.0,0.0
2019-05-27,14.76291667,18.6475,0.386,0.394,0.394,Deseable,1.208,2.37
2019-06-01,13.96083333,14.915,0.467,0.492,0.506,Deseable,0.699,1.39
2019-06-04,15.79541667,11.25625,0.286,0.274,0.251,Deseable,2.184,4.35
2019-06-08,15.15333333,16.82375,0.283,0.287,0.287,Deseable,0.408,0.83
2019-06-09,14.92833333,9.889583333,0.359,0.346,0.31,Deseable,2.707,5.31
2019-06-11,13.59583333,21.92291667,0.581,0.586,0.586,Deseable,0.294,0.59
2019-06-12,14.62583333,21.10041667,0.424,0.433,0.433,Deseable,0.0,0.0
2019-06-16,15.1025,10.92,0.467,0.467,0.467,Deseable,0.0,0.0
2019-06-17,15.97958333,6.561666667,0.226,0.216,0.262,Deseable,0.938,1.87
2019-06-18,16.00208333,7.557916667,0.343,0.341,0.288,Deseable,1.465,2.87
2019-06-19,15.95916667,6.406666667,0.209,0.217,0.199,Deseable,6.345,6.59
2019-06-22,15.94125,5.38625,0.524,0.524,0.524,Deseable,0.0,0.0
2019-06-23,15.35,6.112083333,0.468,0.468,0.443,Deseable,0.015,0.03
2019-06-25,14.87083333,16.3625,0.285,0.289,0.289,Deseable,5.592,7.54
2019-06-26,15.80166667,14.14,0.158,0.147,0.128,Deseable,2.753,5.19
2019-06-27,15.8375,15.98958333,0.171,0.169,0.148,Deseable,4.947,5.01
2019-06-28,16.11291667,8.135,0.149,0.164,0.174,Deseable,2.489,4.88
2019-06-30,15.00541667,5.693333333,0.38,0.363,0.333,Deseable,0.368,0.72
2019-07-03,15.07791667,,0.241,0.236,0.19,Incorrecto,5.778,7.72
2019-07-04,15.52458333,,0.362,0.369,0.345,Incorrecto,0.829,1.63
2019-07-05,15.0775,,0.184,0.189,0.189,Incorrecto,0.882,1.76
