Fecha,Belisario,IQCA_Belisario,Belisario_AOD,Carapungo_AOD,Carapungo,IQCA_Carapungo,Centro_AOD,Centro,IQCA_Centro,Cotocollao_AOD,Cotocollao,IQCA_Cotocollao,ElCamal_AOD,ElCamal,IQCA_ElCamal,Guamani_AOD,Guamani,IQCA_Guamani,LosChillos_AOD,LosChillos,IQCA_LosChillos,SanAntonio_AOD,SanAntonio,IQCA_SanAntonio,Tumbaco_AOD,Tumbaco,IQCA_Tumbaco
2010-01-25,19.65,Deseable,249.874,247.663,21.002916666666668,Deseable,308.613,26.647391304347824,Aceptable,248.387,18.499583333333334,Deseable,358.033,29.609583333333333,Aceptable,248.848,,Incorrecto,309.901,,Incorrecto,237.832,,Incorrecto,238.891,,Incorrecto
2010-01-26,21.704166666666666,Deseable,525.576,402.308,18.887083333333333,Deseable,522.962,21.2775,Deseable,415.171,16.36916666666667,Deseable,504.393,23.56125,Deseable,519.117,,Incorrecto,493.035,,Incorrecto,351.154,,Incorrecto,,,Incorrecto
2010-01-27,17.241249999999997,Deseable,,,13.9825,Deseable,,21.13583333333333,Deseable,,15.380416666666669,Deseable,,20.14625,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-01-28,22.82333333333333,Deseable,,,17.96625,Deseable,,25.025,Aceptable,,19.981666666666666,Deseable,,30.041363636363634,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-01-29,17.464166666666667,Deseable,407.649,439.733,14.358333333333334,Deseable,,19.1065,Deseable,479.492,16.31833333333333,Deseable,,19.45083333333333,Deseable,,,Incorrecto,428.193,,Incorrecto,371.727,,Incorrecto,411.159,,Incorrecto
2010-01-30,16.28708333333333,Deseable,303.098,208.407,18.455416666666668,Deseable,348.412,15.194583333333334,Deseable,198.833,16.240833333333335,Deseable,322.746,19.34208333333333,Deseable,278.328,,Incorrecto,308.922,,Incorrecto,321.842,,Incorrecto,206.413,,Incorrecto
2010-01-31,12.174166666666666,Deseable,381.512,368.226,19.995833333333334,Deseable,340.751,20.83708333333333,Deseable,283.967,13.852083333333333,Deseable,331.187,15.61875,Deseable,419.277,,Incorrecto,297.349,,Incorrecto,325.126,,Incorrecto,380.523,,Incorrecto
2010-02-01,10.825,Deseable,429.815,358.011,25.985,Aceptable,456.195,13.071000000000002,Deseable,321.725,16.929166666666667,Deseable,442.718,23.56,Deseable,363.247,,Incorrecto,519.829,,Incorrecto,312.163,,Incorrecto,442.152,,Incorrecto
2010-02-02,7.90375,Deseable,378.815,310.894,22.686818181818182,Deseable,391.703,8.9475,Deseable,267.422,10.199166666666668,Deseable,375.464,15.8825,Deseable,220.431,,Incorrecto,307.932,,Incorrecto,386.487,,Incorrecto,285.265,,Incorrecto
2010-02-03,12.884782608695652,Deseable,,,13.977368421052631,Deseable,,10.96,Deseable,,12.95625,Deseable,,22.727500000000003,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-02-04,9.919166666666667,Deseable,,579.0,15.574166666666663,Deseable,478.07,8.612499999999999,Deseable,,13.68590909090909,Deseable,460.092,13.560833333333337,Deseable,,,Incorrecto,442.586,,Incorrecto,500.625,,Incorrecto,520.946,,Incorrecto
2010-02-05,16.6475,Deseable,,,16.595833333333335,Deseable,,22.07625,Deseable,,17.164583333333333,Deseable,,27.633750000000003,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-02-06,14.194166666666668,Deseable,,,8.523333333333333,Deseable,,15.395833333333334,Deseable,,10.296666666666669,Deseable,,16.99625,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-02-07,12.812916666666666,Deseable,370.911,374.791,14.682916666666666,Deseable,357.197,15.381666666666668,Deseable,396.982,11.689583333333331,Deseable,344.702,19.01125,Deseable,334.355,,Incorrecto,269.724,,Incorrecto,296.462,,Incorrecto,246.13,,Incorrecto
2010-02-08,17.159583333333334,Deseable,377.0,343.021,13.118333333333332,Deseable,,18.13869565217391,Deseable,279.805,16.53125,Deseable,,34.99333333333333,Aceptable,,,Incorrecto,,,Incorrecto,288.152,,Incorrecto,455,,Incorrecto
2010-02-09,25.201363636363634,Aceptable,458.088,404.536,24.765833333333333,Deseable,486.145,27.63173913043478,Aceptable,395.51,20.68125,Deseable,493.394,32.461666666666666,Aceptable,,,Incorrecto,469.883,,Incorrecto,370.459,,Incorrecto,468.505,,Incorrecto
2010-02-10,16.304166666666667,Deseable,,,12.153333333333334,Deseable,,16.702916666666667,Deseable,,12.087083333333332,Deseable,,20.4725,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-02-11,26.14608695652174,Aceptable,296.889,331.406,18.829583333333336,Deseable,317.688,23.691,Deseable,372.006,18.60625,Deseable,315.313,27.02875,Aceptable,324.988,,Incorrecto,338.216,,Incorrecto,423.109,,Incorrecto,353.14,,Incorrecto
2010-02-12,23.444666666666667,Deseable,,,23.34958333333333,Deseable,,24.277391304347827,Deseable,,32.83833333333333,Aceptable,,26.25523809523809,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,795.546,,Incorrecto
2010-02-13,,Incorrecto,,678.373,20.8425,Deseable,756.0,24.57,Deseable,,,Incorrecto,734.941,27.1125,Aceptable,601.019,,Incorrecto,613.089,,Incorrecto,624.004,,Incorrecto,562.279,,Incorrecto
2010-02-14,,Incorrecto,,,18.8325,Deseable,,19.18958333333333,Deseable,,,Incorrecto,,21.175416666666667,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-02-15,,Incorrecto,298.493,479.355,18.02583333333333,Deseable,337.27,21.055416666666662,Deseable,388.848,,Incorrecto,392.526,20.29375,Deseable,529.043,,Incorrecto,420.097,,Incorrecto,441.766,,Incorrecto,331.392,,Incorrecto
2010-02-16,,Incorrecto,,,13.041666666666666,Deseable,,18.32166666666667,Deseable,,,Incorrecto,,19.07,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-02-17,,Incorrecto,,,21.827916666666667,Deseable,,20.03125,Deseable,,,Incorrecto,,26.32958333333333,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-02-18,,Incorrecto,476.074,456.313,23.43583333333333,Deseable,521.041,20.5125,Deseable,438.729,,Incorrecto,554.636,27.14125,Aceptable,,,Incorrecto,390.0,,Incorrecto,385.189,,Incorrecto,482.524,,Incorrecto
2010-02-19,17.990000000000002,Deseable,,,18.17083333333333,Deseable,,13.53125,Deseable,,,Incorrecto,,18.61,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-02-20,14.24875,Deseable,,,15.80608695652174,Deseable,,14.88375,Deseable,,,Incorrecto,,20.2325,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-02-21,14.32625,Deseable,,,17.201249999999998,Deseable,,13.931666666666668,Deseable,,,Incorrecto,,15.606666666666667,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-02-22,16.68625,Deseable,400.743,403.42,16.344166666666666,Deseable,495.067,16.781304347826087,Deseable,304.457,,Incorrecto,556.169,17.715,Deseable,403.548,,Incorrecto,405.077,,Incorrecto,339.963,,Incorrecto,291.085,,Incorrecto
2010-02-23,19.96625,Deseable,,,11.277499999999998,Deseable,,17.55260869565217,Deseable,,16.256666666666664,Deseable,,21.316666666666663,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-02-24,21.105833333333333,Deseable,,,19.3975,Deseable,,26.705,Aceptable,590.0,20.914782608695653,Deseable,,30.285,Aceptable,,,Incorrecto,575.533,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-02-25,16.680416666666666,Deseable,398.294,490.368,16.142916666666668,Deseable,400.411,19.128,Deseable,,12.234583333333331,Deseable,380.75,19.62,Deseable,481.836,,Incorrecto,327.326,,Incorrecto,378.463,,Incorrecto,356.996,,Incorrecto
2010-02-26,18.105,Deseable,,,12.865416666666668,Deseable,,,Incorrecto,,11.64875,Deseable,,24.572916666666668,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-02-27,22.07708333333333,Deseable,,,25.77958333333333,Aceptable,,19.76625,Deseable,,23.21333333333333,Deseable,,31.933333333333334,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-02-28,14.021666666666668,Deseable,,,16.049166666666668,Deseable,,16.499166666666667,Deseable,,13.758333333333333,Deseable,,15.891666666666666,Deseable,,,Incorrecto,175.768,,Incorrecto,,,Incorrecto,204.774,,Incorrecto
2010-03-01,22.098260869565216,Deseable,,,25.371666666666663,Aceptable,,21.4225,Deseable,,18.634347826086955,Deseable,,27.1725,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-02,23.16125,Deseable,,,22.88857142857143,Deseable,,26.32809523809524,Aceptable,,23.045416666666668,Deseable,,25.207,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-03,22.20083333333333,Deseable,,,18.152727272727272,Deseable,,24.376666666666665,Deseable,,16.8325,Deseable,,26.8975,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-04,19.18875,Deseable,475.044,538.664,22.1925,Deseable,507.119,18.977391304347822,Deseable,457.455,18.440416666666668,Deseable,527.449,26.44375,Aceptable,556.644,,Incorrecto,595.654,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-05,18.3,Deseable,447.166,438.793,24.73695652173913,Deseable,480.077,19.132608695652173,Deseable,448.756,21.811666666666667,Deseable,520.931,23.676666666666662,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-06,13.26625,Deseable,,,22.265,Deseable,,13.358260869565218,Deseable,,15.562083333333334,Deseable,,15.737916666666663,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-07,19.64958333333333,Deseable,,,21.862916666666667,Deseable,,17.5675,Deseable,,18.7025,Deseable,,19.14625,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-08,20.341363636363635,Deseable,,,19.38625,Deseable,,22.005454545454544,Deseable,,15.645833333333334,Deseable,,20.969583333333333,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-09,23.165000000000003,Deseable,,,21.725,Deseable,,22.084166666666665,Deseable,,21.314761904761905,Deseable,,23.07958333333333,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-10,24.22833333333333,Deseable,,,19.359583333333333,Deseable,,25.52083333333333,Aceptable,,19.65375,Deseable,,24.629583333333333,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-11,21.188333333333336,Deseable,,466.421,14.176666666666668,Deseable,,19.45208333333333,Deseable,468.454,14.910833333333334,Deseable,,21.56458333333333,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-12,21.11913043478261,Deseable,606.587,475.15,22.434583333333336,Deseable,743.755,23.36791666666667,Deseable,796.029,18.94625,Deseable,673.768,30.52208333333333,Aceptable,547.223,,Incorrecto,508.093,,Incorrecto,324.208,,Incorrecto,404.475,,Incorrecto
2010-03-13,14.4175,Deseable,,,12.48,Deseable,,14.165,Deseable,,10.41,Deseable,,19.86208333333333,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-14,13.038333333333334,Deseable,,,12.467916666666667,Deseable,,13.354166666666666,Deseable,,12.279583333333331,Deseable,,17.883333333333333,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-15,23.27958333333333,Deseable,,,24.666666666666668,Deseable,,25.815,Aceptable,460.505,22.48166666666667,Deseable,,29.21625,Aceptable,256.524,,Incorrecto,344.277,,Incorrecto,410.234,,Incorrecto,477.903,,Incorrecto
2010-03-16,25.22636363636364,Aceptable,,,21.61916666666667,Deseable,,23.23434782608696,Deseable,,18.541666666666668,Deseable,,24.69666666666667,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-17,23.696250000000003,Deseable,,,14.56375,Deseable,,26.6075,Aceptable,,15.64625,Deseable,,25.435,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-18,19.410833333333333,Deseable,,,12.415416666666667,Deseable,,17.31,Deseable,,13.645,Deseable,,20.110869565217392,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-19,25.35708333333333,Aceptable,,,20.392083333333336,Deseable,,,Incorrecto,,19.89333333333333,Deseable,,25.691666666666663,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-20,12.510000000000002,Deseable,,,16.75166666666667,Deseable,,,Incorrecto,,11.783333333333331,Deseable,,16.98125,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-21,8.672083333333333,Deseable,,,13.89125,Deseable,,,Incorrecto,361.459,9.3125,Deseable,,8.7225,Deseable,,,Incorrecto,,,Incorrecto,392.804,,Incorrecto,,,Incorrecto
2010-03-22,16.67125,Deseable,343.471,258.787,16.095000000000002,Deseable,341.243,4.140000000000001,Deseable,312.578,13.606666666666667,Deseable,308.329,21.699166666666667,Deseable,304.041,,Incorrecto,218.436,,Incorrecto,255.37,,Incorrecto,147.074,,Incorrecto
2010-03-23,13.510833333333332,Deseable,497.621,,12.800833333333337,Deseable,426.471,11.792083333333332,Deseable,,10.310833333333331,Deseable,457.205,15.639583333333334,Deseable,365.191,,Incorrecto,498.796,,Incorrecto,261.033,,Incorrecto,527,,Incorrecto
2010-03-24,21.87375,Deseable,252.417,264.885,23.096666666666668,Deseable,252.734,22.097916666666663,Deseable,295.866,20.54458333333333,Deseable,273.245,26.93875,Aceptable,255.929,,Incorrecto,243.739,,Incorrecto,238.325,,Incorrecto,242.148,,Incorrecto
2010-03-25,24.72583333333333,Deseable,,,26.83833333333333,Aceptable,,23.719583333333333,Deseable,,23.66375,Deseable,,31.26083333333333,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-26,26.901666666666667,Aceptable,,,19.3225,Deseable,,24.920416666666668,Deseable,,21.467916666666667,Deseable,,26.085,Aceptable,588.0,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-27,21.672083333333333,Deseable,444.659,,26.74,Aceptable,483.973,23.44375,Deseable,455.944,18.807916666666667,Deseable,479.585,30.635416666666668,Aceptable,543.217,,Incorrecto,476.93,,Incorrecto,367.067,,Incorrecto,,,Incorrecto
2010-03-28,14.751739130434784,Deseable,219.855,212.979,18.115,Deseable,215.305,16.210833333333333,Deseable,244.726,16.030416666666667,Deseable,186.686,16.809166666666666,Deseable,250.601,,Incorrecto,238.861,,Incorrecto,163.91,,Incorrecto,205.372,,Incorrecto
2010-03-29,17.2925,Deseable,558.516,576.116,20.39166666666667,Deseable,,16.0775,Deseable,567.0,17.34125,Deseable,,17.2375,Deseable,,,Incorrecto,,,Incorrecto,541.742,,Incorrecto,480.187,,Incorrecto
2010-03-30,20.555,Deseable,,,16.225416666666668,Deseable,,20.082916666666662,Deseable,,14.26375,Deseable,,22.32625,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-03-31,24.37333333333333,Deseable,,,13.672916666666666,Deseable,,23.536666666666665,Deseable,,15.293333333333337,Deseable,,27.852083333333336,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-01,22.407083333333333,Deseable,,,23.495416666666667,Deseable,,25.707083333333333,Aceptable,,21.32583333333333,Deseable,,32.035833333333336,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-02,15.382916666666668,Deseable,539.662,591.485,14.903333333333334,Deseable,573.331,15.609166666666669,Deseable,512.803,12.772083333333333,Deseable,533.197,18.934166666666663,Deseable,417.387,,Incorrecto,408.894,,Incorrecto,507.427,,Incorrecto,282.935,,Incorrecto
2010-04-03,16.029166666666665,Deseable,,,12.515833333333331,Deseable,,16.629166666666666,Deseable,,12.517083333333334,Deseable,,17.202083333333334,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-04,13.91125,Deseable,,,12.094583333333333,Deseable,,15.979583333333332,Deseable,,11.705,Deseable,,16.289166666666667,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,384,,Incorrecto
2010-04-05,16.417916666666667,Deseable,,477.657,11.29,Deseable,516.702,16.152916666666666,Deseable,,11.190833333333332,Deseable,517.636,13.648181818181818,Deseable,,,Incorrecto,,,Incorrecto,414.714,,Incorrecto,396.676,,Incorrecto
2010-04-06,18.761739130434783,Deseable,467.0,,9.6075,Deseable,467.0,20.292916666666667,Deseable,,10.005416666666669,Deseable,467.0,18.080416666666668,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-07,21.50208333333333,Deseable,274.705,174.52,13.905416666666667,Deseable,293.577,22.13208333333333,Deseable,261.251,14.552916666666668,Deseable,291.101,22.25916666666667,Deseable,,,Incorrecto,272.87,,Incorrecto,73.114,,Incorrecto,148.655,,Incorrecto
2010-04-08,20.319166666666664,Deseable,,,19.780416666666667,Deseable,,27.093333333333334,Aceptable,,13.1925,Deseable,,26.36208333333333,Aceptable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-09,20.68208333333333,Deseable,,285.0,18.31375,Deseable,,24.68208333333333,Deseable,285.0,17.4225,Deseable,,27.81043478260869,Aceptable,,,Incorrecto,,,Incorrecto,395.146,,Incorrecto,,,Incorrecto
2010-04-10,20.61130434782609,Deseable,,,18.51875,Deseable,,20.17625,Deseable,,14.482916666666666,Deseable,,21.778333333333336,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-11,9.839583333333334,Deseable,482.67,484.422,8.503333333333332,Deseable,498.374,10.005416666666669,Deseable,641.272,7.741666666666667,Deseable,460.594,11.523333333333332,Deseable,441.744,,Incorrecto,414.391,,Incorrecto,549.288,,Incorrecto,425.895,,Incorrecto
2010-04-12,18.053529411764703,Deseable,,,16.133333333333333,Deseable,,22.70083333333333,Deseable,,13.309166666666668,Deseable,,23.36583333333333,Deseable,,,Incorrecto,418.5,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-13,17.024444444444445,Deseable,,,9.534166666666666,Deseable,,17.03,Deseable,,11.290833333333332,Deseable,,15.270666666666669,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-14,23.51478260869565,Deseable,454.378,399.09,27.56875,Aceptable,432.038,29.05695652173913,Aceptable,423.832,23.608636363636364,Deseable,417.326,,Incorrecto,513.404,,Incorrecto,391.081,,Incorrecto,286.691,,Incorrecto,288.567,,Incorrecto
2010-04-15,27.23391304347826,Aceptable,324.942,335.579,23.986666666666668,Deseable,368.803,30.76521739130435,Aceptable,332.878,30.762083333333333,Aceptable,355.408,,Incorrecto,376.288,,Incorrecto,,,Incorrecto,286.904,,Incorrecto,347.382,,Incorrecto
2010-04-16,21.71217391304348,Deseable,525.071,462.408,14.985,Deseable,495.111,25.36083333333333,Aceptable,471.961,14.860833333333334,Deseable,462.265,,Incorrecto,578.667,,Incorrecto,502.003,,Incorrecto,390.144,,Incorrecto,451.939,,Incorrecto
2010-04-17,16.82166666666667,Deseable,,,11.2325,Deseable,,23.88695652173913,Deseable,,10.948333333333332,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-18,10.44375,Deseable,272.351,224.38,11.411666666666669,Deseable,285.145,11.853333333333332,Deseable,277.448,10.745,Deseable,285.974,,Incorrecto,296.502,,Incorrecto,245.388,,Incorrecto,135.15,,Incorrecto,136.585,,Incorrecto
2010-04-19,17.87375,Deseable,,,13.829583333333332,Deseable,,16.312916666666666,Deseable,,13.205833333333333,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-20,14.75,Deseable,318.29,301.412,16.867083333333333,Deseable,336.228,18.20583333333333,Deseable,290.375,15.560416666666669,Deseable,331.439,,Incorrecto,389.853,,Incorrecto,331.702,,Incorrecto,240.613,,Incorrecto,,,Incorrecto
2010-04-21,19.46708333333333,Deseable,,581.11,15.095,Deseable,526.397,19.97583333333333,Deseable,,17.164583333333333,Deseable,498.64,13.095,Deseable,,,Incorrecto,460.024,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-22,12.284347826086956,Deseable,211.593,204.935,21.99434782608696,Deseable,199.146,14.345416666666669,Deseable,230.161,11.884583333333332,Deseable,192.537,22.28708333333333,Deseable,227.638,,Incorrecto,180.897,,Incorrecto,148.378,,Incorrecto,214.307,,Incorrecto
2010-04-23,11.833333333333334,Deseable,,,20.39625,Deseable,,12.240416666666668,Deseable,,14.501666666666663,Deseable,,14.271666666666668,Deseable,,,Incorrecto,375.0,,Incorrecto,,,Incorrecto,272.414,,Incorrecto
2010-04-24,17.011666666666667,Deseable,513.142,538.374,17.856666666666666,Deseable,546.056,19.050833333333333,Deseable,519.0,15.625416666666666,Deseable,588.0,22.01375,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-25,14.292083333333332,Deseable,,,11.015833333333331,Deseable,,15.680833333333332,Deseable,,12.571666666666664,Deseable,,16.19666666666667,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-26,16.791666666666668,Deseable,,,12.619583333333331,Deseable,,17.378333333333334,Deseable,,13.212916666666668,Deseable,,16.703333333333333,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-27,16.055833333333332,Deseable,,,14.619583333333331,Deseable,,18.497916666666665,Deseable,,13.271666666666668,Deseable,,20.39625,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-28,18.551666666666662,Deseable,,,9.904583333333331,Deseable,,20.057916666666667,Deseable,,11.3575,Deseable,,20.13416666666667,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
2010-04-29,16.665416666666665,Deseable,,,9.219583333333334,Deseable,,16.992083333333333,Deseable,,10.108333333333333,Deseable,,17.6175,Deseable,,,Incorrecto,,,Incorrecto,,,Incorrecto,,,Incorrecto
